               data_ora        rad  temperatura
2023-04-07 01:10:33.920 -48.701303        40.32
2023-04-07 01:10:34.128 -48.499471        40.32
2023-04-07 01:10:34.336 -48.617206        40.32
2023-04-07 01:10:34.544 -48.751761        40.32
2023-04-07 01:10:34.752 -48.785400        40.32
2023-04-07 01:10:34.968 -48.684484        40.32
2023-04-07 01:10:35.185 -48.566748        40.32
2023-04-07 01:10:35.393 -48.566748        40.32
2023-04-07 01:10:35.565 -48.684484        40.32
2023-04-07 01:10:35.765 -48.701303        40.32
2023-04-07 01:10:35.970 -48.718123        40.32
2023-04-07 01:10:36.178 -48.684484        40.32
2023-04-07 01:10:36.386 -48.869497        40.32
2023-04-07 01:10:36.594 -48.970413        40.32
2023-04-07 01:10:36.802 -48.886317        40.32
2023-04-07 01:10:37.011 -48.734942        40.32
2023-04-07 01:10:37.220 -48.886317        40.32
2023-04-07 01:10:37.443 -48.718123        40.32
2023-04-07 01:10:37.651 -48.869497        40.32
2023-04-07 01:10:37.844 -49.071330        40.32
2023-04-07 01:10:38.052 -48.667665        40.32
2023-04-07 01:10:38.260 -48.802220        40.32
2023-04-07 01:10:38.469 -48.549929        40.32
2023-04-07 01:10:38.684 -48.516290        40.32
2023-04-07 01:10:38.892 -48.499471        40.32
2023-04-07 01:10:39.107 -48.751761        40.29
2023-04-07 01:10:39.317 -48.432193        40.29
2023-04-07 01:10:39.487 -48.449013        40.29
2023-04-07 01:10:39.685 -48.600387        40.29
2023-04-07 01:10:39.892 -48.482651        40.29
2023-04-07 01:10:40.102 -48.230360        40.29
2023-04-07 01:10:40.309 -48.230360        40.32
2023-04-07 01:10:40.519 -48.331277        40.32
2023-04-07 01:10:40.726 -48.465832        40.29
2023-04-07 01:10:40.933 -48.230360        40.29
2023-04-07 01:10:41.142 -48.263999        40.29
2023-04-07 01:10:41.350 -48.600387        40.32
2023-04-07 01:10:41.558 -48.247180        40.32
2023-04-07 01:10:41.766 -48.415374        40.29
2023-04-07 01:10:41.975 -48.398554        40.29
2023-04-07 01:10:42.183 -48.381735        40.29
2023-04-07 01:10:42.391 -48.263999        40.32
2023-04-07 01:10:42.599 -48.179902        40.29
2023-04-07 01:10:42.817 -48.230360        40.32
2023-04-07 01:10:43.031 -48.213541        40.32
2023-04-07 01:10:43.240 -48.432193        40.29
2023-04-07 01:10:43.407 -48.381735        40.29
2023-04-07 01:10:43.609 -48.348096        40.29
2023-04-07 01:10:43.816 -48.499471        40.29
2023-04-07 01:10:44.025 -48.449013        40.32
2023-04-07 01:10:44.233 -48.415374        40.32
2023-04-07 01:10:44.442 -48.263999        40.32
2023-04-07 01:10:44.649 -48.196722        40.32
2023-04-07 01:10:44.857 -48.112625        40.32
2023-04-07 01:10:45.065 -48.213541        40.32
2023-04-07 01:10:45.274 -48.263999        40.32
2023-04-07 01:10:45.482 -48.247180        40.32
2023-04-07 01:10:45.691 -48.230360        40.32
2023-04-07 01:10:45.899 -48.516290        40.32
2023-04-07 01:10:46.107 -48.348096        40.32
2023-04-07 01:10:46.315 -48.314457        40.32
2023-04-07 01:10:46.526 -48.280819        40.32
2023-04-07 01:10:46.744 -48.364916        40.32
2023-04-07 01:10:46.955 -48.364916        40.32
2023-04-07 01:10:47.128 -48.179902        40.32
2023-04-07 01:10:47.327 -48.095805        40.32
2023-04-07 01:10:47.532 -48.146264        40.32
2023-04-07 01:10:47.740 -48.062167        40.32
2023-04-07 01:10:47.947 -48.280819        40.32
2023-04-07 01:10:48.157 -47.877153        40.32
2023-04-07 01:10:48.365 -47.944431        40.32
2023-04-07 01:10:48.573 -47.944431        40.32
2023-04-07 01:10:48.781 -48.028528        40.32
2023-04-07 01:10:48.989 -47.843515        40.32
2023-04-07 01:10:49.198 -47.877153        40.32
2023-04-07 01:10:49.406 -47.725779        40.32
2023-04-07 01:10:49.613 -47.793056        40.32
2023-04-07 01:10:49.822 -47.624863        40.32
2023-04-07 01:10:50.031 -47.591224        40.32
2023-04-07 01:10:50.239 -47.507127        40.32
2023-04-07 01:10:50.451 -47.490307        40.35
2023-04-07 01:10:50.670 -47.540766        40.35
2023-04-07 01:10:50.880 -47.406211        40.35
2023-04-07 01:10:51.050 -47.254836        40.32
2023-04-07 01:10:51.246 -47.103462        40.35
2023-04-07 01:10:51.456 -47.322114        40.35
2023-04-07 01:10:51.663 -47.271655        40.35
2023-04-07 01:10:51.872 -47.338933        40.35
2023-04-07 01:10:52.080 -47.204378        40.35
2023-04-07 01:10:52.289 -47.305294        40.35
2023-04-07 01:10:52.497 -47.153920        40.35
2023-04-07 01:10:52.705 -47.271655        40.35
2023-04-07 01:10:52.912 -47.406211        40.35
2023-04-07 01:10:53.121 -47.389391        40.35
2023-04-07 01:10:53.329 -47.120281        40.32
2023-04-07 01:10:53.536 -47.322114        40.32
2023-04-07 01:10:53.746 -47.305294        40.32
2023-04-07 01:10:53.955 -47.389391        40.35
2023-04-07 01:10:54.161 -47.238017        40.32
2023-04-07 01:10:54.374 -47.137100        40.32
2023-04-07 01:10:54.593 -47.069823        40.32
2023-04-07 01:10:54.803 -47.137100        40.32
2023-04-07 01:10:54.971 -47.053003        40.32
2023-04-07 01:10:55.170 -46.968906        40.35
2023-04-07 01:10:55.379 -46.851171        40.35
2023-04-07 01:10:55.586 -46.750254        40.35
2023-04-07 01:10:55.794 -46.952087        40.35
2023-04-07 01:10:56.003 -47.137100        40.35
2023-04-07 01:10:56.210 -46.901629        40.35
2023-04-07 01:10:56.419 -47.069823        40.35
2023-04-07 01:10:56.628 -47.002545        40.35
2023-04-07 01:10:56.835 -47.053003        40.35
2023-04-07 01:10:57.044 -47.036184        40.35
2023-04-07 01:10:57.252 -47.053003        40.35
2023-04-07 01:10:57.461 -46.767074        40.35
2023-04-07 01:10:57.668 -46.884810        40.35
2023-04-07 01:10:57.877 -46.968906        40.35
2023-04-07 01:10:58.101 -46.682977        40.35
2023-04-07 01:10:58.308 -46.767074        40.35
2023-04-07 01:10:58.517 -46.817532        40.35
2023-04-07 01:10:58.724 -46.783893        40.35
2023-04-07 01:10:58.892 -46.783893        40.35
2023-04-07 01:10:59.094 -46.733435        40.35
2023-04-07 01:10:59.303 -46.615699        40.35
2023-04-07 01:10:59.510 -46.834351        40.35
2023-04-07 01:10:59.718 -46.834351        40.38
2023-04-07 01:10:59.927 -46.733435        40.38
2023-04-07 01:11:00.134 -46.968906        40.35
2023-04-07 01:11:00.343 -46.851171        40.38
2023-04-07 01:11:00.552 -47.019365        40.38
2023-04-07 01:11:00.760 -47.103462        40.38
2023-04-07 01:11:00.968 -46.952087        40.38
2023-04-07 01:11:01.176 -46.767074        40.38
2023-04-07 01:11:01.385 -47.069823        40.38
2023-04-07 01:11:01.592 -47.204378        40.38
2023-04-07 01:11:01.799 -47.019365        40.38
2023-04-07 01:11:02.017 -47.187558        40.38
2023-04-07 01:11:02.226 -46.867990        40.38
2023-04-07 01:11:02.442 -47.153920        40.38
2023-04-07 01:11:02.650 -47.338933        40.38
2023-04-07 01:11:02.809 -47.069823        40.38
2023-04-07 01:11:03.018 -47.305294        40.38
2023-04-07 01:11:03.226 -47.086642        40.38
2023-04-07 01:11:03.435 -47.338933        40.38
2023-04-07 01:11:03.642 -47.305294        40.38
2023-04-07 01:11:03.851 -47.170739        40.38
2023-04-07 01:11:04.059 -47.187558        40.38
2023-04-07 01:11:04.266 -47.490307        40.38
2023-04-07 01:11:04.474 -47.187558        40.38
2023-04-07 01:11:04.682 -47.322114        40.38
2023-04-07 01:11:04.892 -47.641682        40.38
2023-04-07 01:11:05.100 -47.641682        40.38
2023-04-07 01:11:05.308 -47.423030        40.38
2023-04-07 01:11:05.517 -47.490307        40.38
2023-04-07 01:11:05.724 -47.372572        40.38
2023-04-07 01:11:05.933 -47.523946        40.38
2023-04-07 01:11:06.150 -47.591224        40.38
2023-04-07 01:11:06.365 -47.877153        40.38
2023-04-07 01:11:06.573 -47.826695        40.41
2023-04-07 01:11:06.734 -47.860334        40.38
2023-04-07 01:11:06.942 -47.910792        40.41
2023-04-07 01:11:07.150 -47.877153        40.38
2023-04-07 01:11:07.358 -47.910792        40.41
2023-04-07 01:11:07.566 -47.944431        40.38
2023-04-07 01:11:07.774 -47.944431        40.38
2023-04-07 01:11:07.982 -47.927612        40.38
2023-04-07 01:11:08.192 -47.910792        40.38
2023-04-07 01:11:08.400 -48.011708        40.38
2023-04-07 01:11:08.607 -47.877153        40.41
2023-04-07 01:11:08.814 -47.776237        40.41
2023-04-07 01:11:09.024 -47.776237        40.41
2023-04-07 01:11:09.232 -47.759418        40.41
2023-04-07 01:11:09.440 -48.163083        40.41
2023-04-07 01:11:09.648 -48.078986        40.41
2023-04-07 01:11:09.860 -48.045347        40.41
2023-04-07 01:11:10.077 -47.893973        40.38
2023-04-07 01:11:10.288 -47.742598        40.41
2023-04-07 01:11:10.455 -47.675321        40.38
2023-04-07 01:11:10.655 -47.759418        40.38
2023-04-07 01:11:10.865 -47.641682        40.38
2023-04-07 01:11:11.073 -47.742598        40.38
2023-04-07 01:11:11.281 -47.708959        40.38
2023-04-07 01:11:11.489 -47.776237        40.38
2023-04-07 01:11:11.697 -47.692140        40.38
2023-04-07 01:11:11.905 -47.843515        40.38
2023-04-07 01:11:12.113 -47.658501        40.38
2023-04-07 01:11:12.322 -47.708959        40.38
2023-04-07 01:11:12.530 -47.893973        40.38
2023-04-07 01:11:12.738 -47.910792        40.41
2023-04-07 01:11:12.945 -47.591224        40.41
2023-04-07 01:11:13.155 -47.658501        40.41
2023-04-07 01:11:13.362 -47.658501        40.41
2023-04-07 01:11:13.571 -47.608043        40.41
2023-04-07 01:11:13.779 -47.473488        40.41
2023-04-07 01:11:13.999 -47.372572        40.41
2023-04-07 01:11:14.211 -47.574404        40.41
2023-04-07 01:11:14.376 -47.608043        40.41
2023-04-07 01:11:14.580 -47.608043        40.41
2023-04-07 01:11:14.789 -47.759418        40.41
2023-04-07 01:11:14.996 -47.540766        40.41
2023-04-07 01:11:15.203 -47.490307        40.41
2023-04-07 01:11:15.413 -47.776237        40.41
2023-04-07 01:11:15.621 -47.860334        40.41
2023-04-07 01:11:15.829 -47.944431        40.41
2023-04-07 01:11:16.038 -48.028528        40.41
2023-04-07 01:11:16.245 -48.213541        40.41
2023-04-07 01:11:16.453 -47.994889        40.41
2023-04-07 01:11:16.662 -47.910792        40.41
2023-04-07 01:11:16.870 -47.759418        40.41
2023-04-07 01:11:17.079 -47.860334        40.41
2023-04-07 01:11:17.287 -48.196722        40.41
2023-04-07 01:11:17.495 -47.893973        40.41
2023-04-07 01:11:17.710 -48.062167        40.41
2023-04-07 01:11:17.927 -47.994889        40.41
2023-04-07 01:11:18.135 -47.994889        40.41
2023-04-07 01:11:18.295 -47.927612        40.41
2023-04-07 01:11:18.505 -48.062167        40.41
2023-04-07 01:11:18.728 -47.776237        40.41
2023-04-07 01:11:18.918 -48.095805        40.41
2023-04-07 01:11:19.128 -47.944431        40.41
2023-04-07 01:11:19.336 -47.893973        40.41
2023-04-07 01:11:19.554 -47.809876        40.41
2023-04-07 01:11:19.753 -47.961250        40.41
2023-04-07 01:11:19.958 -47.860334        40.41
2023-04-07 01:11:20.170 -47.877153        40.41
2023-04-07 01:11:20.378 -47.591224        40.41
2023-04-07 01:11:20.586 -47.456669        40.41
2023-04-07 01:11:20.793 -47.523946        40.41
2023-04-07 01:11:21.001 -47.238017        40.41
2023-04-07 01:11:21.211 -47.439849        40.41
2023-04-07 01:11:21.419 -47.473488        40.41
2023-04-07 01:11:21.635 -47.473488        40.41
2023-04-07 01:11:21.847 -47.423030        40.41
2023-04-07 01:11:22.017 -47.759418        40.41
2023-04-07 01:11:22.219 -47.574404        40.41
2023-04-07 01:11:22.428 -47.608043        40.41
2023-04-07 01:11:22.636 -47.793056        40.41
2023-04-07 01:11:22.844 -47.641682        40.41
2023-04-07 01:11:23.051 -47.742598        40.41
2023-04-07 01:11:23.259 -48.078986        40.41
2023-04-07 01:11:23.467 -47.843515        40.41
2023-04-07 01:11:23.677 -47.860334        40.41
2023-04-07 01:11:23.879 -47.978070        40.41
2023-04-07 01:11:24.092 -47.877153        40.41
2023-04-07 01:11:24.300 -48.196722        40.41
2023-04-07 01:11:24.507 -48.331277        40.41
2023-04-07 01:11:24.716 -48.028528        40.41
2023-04-07 01:11:24.925 -48.247180        40.41
2023-04-07 01:11:25.133 -48.415374        40.41
2023-04-07 01:11:25.341 -48.314457        40.41
2023-04-07 01:11:25.558 -48.348096        40.41
2023-04-07 01:11:25.774 -48.247180        40.41
2023-04-07 01:11:25.939 -48.280819        40.41
2023-04-07 01:11:26.141 -48.415374        40.41
2023-04-07 01:11:26.350 -48.516290        40.41
2023-04-07 01:11:26.558 -48.482651        40.41
2023-04-07 01:11:26.766 -48.583568        40.41
2023-04-07 01:11:26.973 -48.617206        40.41
2023-04-07 01:11:27.183 -48.465832        40.38
2023-04-07 01:11:27.391 -48.583568        40.41
2023-04-07 01:11:27.599 -48.482651        40.41
2023-04-07 01:11:27.808 -48.600387        40.41
2023-04-07 01:11:28.016 -48.802220        40.38
2023-04-07 01:11:28.224 -48.751761        40.38
2023-04-07 01:11:28.432 -48.667665        40.38
2023-04-07 01:11:28.640 -48.701303        40.41
2023-04-07 01:11:28.847 -48.919955        40.38
2023-04-07 01:11:29.057 -48.751761        40.41
2023-04-07 01:11:29.272 -49.088149        40.41
2023-04-07 01:11:29.488 -48.835858        40.41
2023-04-07 01:11:29.698 -49.004052        40.41
2023-04-07 01:11:29.857 -48.936775        40.41
2023-04-07 01:11:30.066 -49.256343        40.41
2023-04-07 01:11:30.274 -49.037691        40.41
2023-04-07 01:11:30.482 -49.020872        40.41
2023-04-07 01:11:30.690 -48.869497        40.41
2023-04-07 01:11:30.899 -48.970413        40.41
2023-04-07 01:11:31.107 -49.037691        40.41
2023-04-07 01:11:31.315 -48.987233        40.41
2023-04-07 01:11:31.522 -49.054510        40.41
2023-04-07 01:11:31.732 -48.953594        40.41
2023-04-07 01:11:31.939 -49.323621        40.41
2023-04-07 01:11:32.148 -49.289982        40.41
2023-04-07 01:11:32.355 -49.491814        40.41
2023-04-07 01:11:32.565 -49.155427        40.38
2023-04-07 01:11:32.772 -49.289982        40.41
2023-04-07 01:11:32.981 -49.323621        40.41
2023-04-07 01:11:33.201 -49.542273        40.41
2023-04-07 01:11:33.414 -49.828202        40.41
2023-04-07 01:11:33.581 -49.710467        40.41
2023-04-07 01:11:33.781 -49.626370        40.41
2023-04-07 01:11:33.990 -49.660008        40.41
2023-04-07 01:11:34.198 -49.660008        40.41
2023-04-07 01:11:34.407 -49.407718        40.41
2023-04-07 01:11:34.615 -49.273162        40.41
2023-04-07 01:11:34.822 -49.744105        40.38
2023-04-07 01:11:35.030 -49.660008        40.38
2023-04-07 01:11:35.239 -49.559092        40.38
2023-04-07 01:11:35.447 -49.424537        40.41
2023-04-07 01:11:35.656 -49.693647        40.38
2023-04-07 01:11:35.864 -49.760925        40.41
2023-04-07 01:11:36.072 -49.306801        40.41
2023-04-07 01:11:36.280 -49.273162        40.41
2023-04-07 01:11:36.489 -49.491814        40.41
2023-04-07 01:11:36.697 -49.390898        40.41
2023-04-07 01:11:36.916 -49.138607        40.41
2023-04-07 01:11:37.129 -49.441356        40.41
2023-04-07 01:11:37.302 -49.323621        40.41
2023-04-07 01:11:37.501 -49.390898        40.41
2023-04-07 01:11:37.704 -49.693647        40.41
2023-04-07 01:11:37.913 -49.172246        40.38
2023-04-07 01:11:38.122 -49.407718        40.38
2023-04-07 01:11:38.330 -49.273162        40.38
2023-04-07 01:11:38.551 -48.936775        40.38
2023-04-07 01:11:38.760 -49.037691        40.38
2023-04-07 01:11:38.953 -49.121788        40.38
2023-04-07 01:11:39.162 -49.138607        40.41
2023-04-07 01:11:39.369 -48.852678        40.41
2023-04-07 01:11:39.578 -48.516290        40.38
2023-04-07 01:11:39.786 -48.835858        40.38
2023-04-07 01:11:39.994 -48.987233        40.41
2023-04-07 01:11:40.203 -49.037691        40.38
2023-04-07 01:11:40.411 -48.852678        40.41
2023-04-07 01:11:40.630 -49.088149        40.41
2023-04-07 01:11:40.844 -48.650845        40.41
2023-04-07 01:11:41.051 -49.138607        40.41
2023-04-07 01:11:41.222 -49.088149        40.41
2023-04-07 01:11:41.421 -49.071330        40.41
2023-04-07 01:11:41.627 -49.037691        40.41
2023-04-07 01:11:41.836 -49.054510        40.41
2023-04-07 01:11:42.044 -49.155427        40.41
2023-04-07 01:11:42.253 -49.054510        40.41
2023-04-07 01:11:42.461 -49.121788        40.41
2023-04-07 01:11:42.669 -49.222704        40.41
2023-04-07 01:11:42.877 -48.852678        40.41
2023-04-07 01:11:43.085 -49.037691        40.41
2023-04-07 01:11:43.294 -48.785400        40.41
2023-04-07 01:11:43.502 -49.205885        40.41
2023-04-07 01:11:43.709 -48.768581        40.41
2023-04-07 01:11:43.917 -48.684484        40.41
2023-04-07 01:11:44.126 -48.768581        40.41
2023-04-07 01:11:44.342 -48.263999        40.41
2023-04-07 01:11:44.559 -48.095805        40.41
2023-04-07 01:11:44.768 -48.415374        40.41
2023-04-07 01:11:44.942 -48.078986        40.41
2023-04-07 01:11:45.143 -48.432193        40.41
2023-04-07 01:11:45.344 -48.280819        40.41
2023-04-07 01:11:45.551 -48.449013        40.41
2023-04-07 01:11:45.760 -48.768581        40.41
2023-04-07 01:11:45.968 -48.886317        40.41
2023-04-07 01:11:46.176 -48.903136        40.41
2023-04-07 01:11:46.385 -48.970413        40.41
2023-04-07 01:11:46.593 -48.600387        40.41
2023-04-07 01:11:46.801 -48.600387        40.41
2023-04-07 01:11:47.009 -48.701303        40.41
2023-04-07 01:11:47.217 -48.415374        40.41
2023-04-07 01:11:47.426 -48.364916        40.41
2023-04-07 01:11:47.634 -47.944431        40.41
2023-04-07 01:11:47.842 -47.725779        40.38
2023-04-07 01:11:48.055 -47.776237        40.38
2023-04-07 01:11:48.275 -48.028528        40.38
2023-04-07 01:11:48.481 -47.742598        40.41
2023-04-07 01:11:48.699 -47.574404        40.41
2023-04-07 01:11:48.865 -47.507127        40.38
2023-04-07 01:11:49.065 -47.624863        40.41
2023-04-07 01:11:49.267 -47.473488        40.41
2023-04-07 01:11:49.475 -47.675321        40.38
2023-04-07 01:11:49.683 -47.523946        40.38
2023-04-07 01:11:49.891 -47.591224        40.38
2023-04-07 01:11:50.116 -47.692140        40.38
2023-04-07 01:11:50.323 -47.893973        40.38
2023-04-07 01:11:50.516 -48.095805        40.38
2023-04-07 01:11:50.725 -48.112625        40.38
2023-04-07 01:11:50.932 -48.314457        40.38
2023-04-07 01:11:51.142 -48.415374        40.38
2023-04-07 01:11:51.349 -48.247180        40.38
2023-04-07 01:11:51.556 -48.381735        40.41
2023-04-07 01:11:51.764 -48.297638        40.41
2023-04-07 01:11:51.984 -48.163083        40.41
