               data_ora        rad  temperatura elevazione
2023-03-27 01:04:28.301 -43.986067        40.38         25
2023-03-27 01:04:28.511 -44.591529        40.41         25
2023-03-27 01:04:28.720 -45.062445        40.38         25
2023-03-27 01:04:28.923 -45.550178        40.38         25
2023-03-27 01:04:29.136 -45.533360        40.38         25
2023-03-27 01:04:29.343 -45.735181        40.38         25
2023-03-27 01:04:29.552 -45.583815        40.38         25
2023-03-27 01:04:29.759 -45.348357        40.38         25
2023-03-27 01:04:29.968 -45.516542        40.38         25
2023-03-27 01:04:30.177 -45.314721        40.38         25
2023-03-27 01:04:30.379 -44.877442        40.38         25
2023-03-27 01:04:30.600 -44.641984        40.38         25
2023-03-27 01:04:30.818 -44.440164        40.38         25
2023-03-27 01:04:30.981 -44.742895        40.41         25
2023-03-27 01:04:31.185 -44.810168        40.38         25
2023-03-27 01:04:31.392 -44.255161        40.38         25
2023-03-27 01:04:31.602 -45.062445        40.41         25
2023-03-27 01:04:31.810 -44.389708        40.41         25
2023-03-27 01:04:32.018 -44.473800        40.38         25
2023-03-27 01:04:32.226 -44.204706        40.41         25
2023-03-27 01:04:32.429 -44.641984        40.41         25
2023-03-27 01:04:32.641 -44.456982        40.41         25
2023-03-27 01:04:32.847 -44.759713        40.41         25
2023-03-27 01:04:33.059 -44.692440        40.41         25
2023-03-27 01:04:33.276 -45.163355        40.41         25
2023-03-27 01:04:33.473 -44.843805        40.41         25
2023-03-27 01:04:33.683 -45.079263        40.38         25
2023-03-27 01:04:33.892 -44.877442        40.38         25
2023-03-27 01:04:34.100 -44.507437        40.38         25
2023-03-27 01:04:34.308 -44.507437        40.38         25
2023-03-27 01:04:34.522 -44.860624        40.38         25
2023-03-27 01:04:34.741 -44.507437        40.38         25
2023-03-27 01:04:34.904 -44.826987        40.38         25
2023-03-27 01:04:35.108 -44.877442        40.38         25
2023-03-27 01:04:35.317 -45.011989        40.38         25
2023-03-27 01:04:35.523 -44.961534        40.38         25
2023-03-27 01:04:35.733 -45.180173        40.38         25
2023-03-27 01:04:35.939 -45.314721        40.38         25
2023-03-27 01:04:36.149 -45.651089        40.38         25
2023-03-27 01:04:36.358 -46.340644        40.38         25
2023-03-27 01:04:36.564 -45.920183        40.38         25
2023-03-27 01:04:36.771 -45.852910        40.38         25
2023-03-27 01:04:36.982 -45.920183        40.38         25
2023-03-27 01:04:37.191 -45.449268        40.38         25
2023-03-27 01:04:37.398 -45.331539        40.38         25
2023-03-27 01:04:37.602 -45.718362        40.38         25
2023-03-27 01:04:37.815 -45.365176        40.38         25
2023-03-27 01:04:38.023 -45.432450        40.38         25
2023-03-27 01:04:38.231 -45.735181        40.38         25
2023-03-27 01:04:38.446 -45.869728        40.38         25
2023-03-27 01:04:38.662 -45.886547        40.38         25
2023-03-27 01:04:38.824 -46.206096        40.38         25
2023-03-27 01:04:39.032 -45.836091        40.38         25
2023-03-27 01:04:39.241 -45.802454        40.38         25
2023-03-27 01:04:39.448 -46.475191        40.38         25
2023-03-27 01:04:39.653 -46.475191        40.38         25
2023-03-27 01:04:39.863 -46.391099        40.38         25
2023-03-27 01:04:40.072 -46.172459        40.38         25
2023-03-27 01:04:40.280 -46.256551        40.38         25
2023-03-27 01:04:40.488 -45.819273        40.38         25
2023-03-27 01:04:40.687 -46.088367        40.38         25
2023-03-27 01:04:40.905 -46.004275        40.38         25
2023-03-27 01:04:41.113 -45.953820        40.38         25
2023-03-27 01:04:41.321 -46.475191        40.38         25
2023-03-27 01:04:41.529 -46.660193        40.38         25
2023-03-27 01:04:41.735 -46.458372        40.38         25
2023-03-27 01:04:41.945 -46.122004        40.38         25
2023-03-27 01:04:42.153 -46.340644        40.38         25
2023-03-27 01:04:42.361 -46.155641        40.38         25
2023-03-27 01:04:42.579 -45.718362        40.38         25
2023-03-27 01:04:42.745 -46.239733        40.38         25
2023-03-27 01:04:42.954 -46.357462        40.38         25
2023-03-27 01:04:43.163 -46.458372        40.38         25
2023-03-27 01:04:43.371 -46.222915        40.38         25
2023-03-27 01:04:43.579 -46.323825        40.38         25
2023-03-27 01:04:43.785 -46.290188        40.38         25
2023-03-27 01:04:43.995 -46.592920        40.38         25
2023-03-27 01:04:44.203 -46.710648        40.38         25
2023-03-27 01:04:44.408 -46.996561        40.38         25
2023-03-27 01:04:44.608 -46.508828        40.38         25
2023-03-27 01:04:44.825 -45.819273        40.38         25
2023-03-27 01:04:45.029 -46.323825        40.38         25
2023-03-27 01:04:45.244 -46.424736        40.38         25
2023-03-27 01:04:45.453 -46.508828        40.38         25
2023-03-27 01:04:45.661 -46.172459        40.38         25
2023-03-27 01:04:45.869 -46.542464        40.35         25
2023-03-27 01:04:46.077 -46.643375        40.35         25
2023-03-27 01:04:46.284 -46.021094        40.38         25
2023-03-27 01:04:46.505 -45.365176        40.38         25
2023-03-27 01:04:46.670 -45.953820        40.38         25
2023-03-27 01:04:46.878 -45.449268        40.38         25
2023-03-27 01:04:47.079 -45.533360        40.38         25
2023-03-27 01:04:47.295 -45.449268        40.38         25
2023-03-27 01:04:47.502 -44.591529        40.38         25
2023-03-27 01:04:47.710 -45.886547        40.38         25
2023-03-27 01:04:47.918 -46.307007        40.38         25
2023-03-27 01:04:48.127 -45.533360        40.38         25
2023-03-27 01:04:48.332 -46.374280        40.38         25
2023-03-27 01:04:48.534 -46.660193        40.38         25
2023-03-27 01:04:48.752 -46.794741        40.38         25
2023-03-27 01:04:48.960 -47.248837        40.38         25
2023-03-27 01:04:49.167 -46.777922        40.38         25
2023-03-27 01:04:49.374 -46.878833        40.38         25
2023-03-27 01:04:49.584 -47.147927        40.38         25
2023-03-27 01:04:49.792 -47.198382        40.35         25
2023-03-27 01:04:49.999 -47.131109        40.38         25
2023-03-27 01:04:50.214 -46.862014        40.35         25
2023-03-27 01:04:50.433 -46.744285        40.35         25
2023-03-27 01:04:50.593 -46.895651        40.35         25
2023-03-27 01:04:50.801 -47.181564        40.35         25
2023-03-27 01:04:51.009 -47.198382        40.35         25
2023-03-27 01:04:51.217 -46.710648        40.35         25
2023-03-27 01:04:51.425 -46.542464        40.35         25
2023-03-27 01:04:51.633 -46.021094        40.35         25
2023-03-27 01:04:51.839 -46.088367        40.35         25
2023-03-27 01:04:52.058 -46.323825        40.35         25
2023-03-27 01:04:52.254 -45.953820        40.35         25
2023-03-27 01:04:52.459 -45.819273        40.35         25
2023-03-27 01:04:52.674 -46.273370        40.35         25
2023-03-27 01:04:52.883 -46.777922        40.35         25
2023-03-27 01:04:53.090 -46.492009        40.35         25
2023-03-27 01:04:53.299 -47.080653        40.35         25
2023-03-27 01:04:53.507 -47.332930        40.35         25
2023-03-27 01:04:53.715 -47.820663        40.35         25
2023-03-27 01:04:53.922 -47.686116        40.35         25
2023-03-27 01:04:54.135 -47.517932        40.35         25
2023-03-27 01:04:54.354 -47.618842        40.35         25
2023-03-27 01:04:54.516 -47.013380        40.35         25
2023-03-27 01:04:54.723 -46.929288        40.35         25
2023-03-27 01:04:54.931 -47.232019        40.35         25
2023-03-27 01:04:55.138 -47.433840        40.35         25
2023-03-27 01:04:55.348 -47.181564        40.35         25
2023-03-27 01:04:55.572 -46.828377        40.35         25
2023-03-27 01:04:55.780 -46.525646        40.35         25
2023-03-27 01:04:55.987 -46.643375        40.35         25
2023-03-27 01:04:56.174 -46.626556        40.35         25
2023-03-27 01:04:56.379 -46.946106        40.35         25
2023-03-27 01:04:56.597 -47.400203        40.35         25
2023-03-27 01:04:56.804 -48.056121        40.35         25
2023-03-27 01:04:57.012 -48.022484        40.35         25
2023-03-27 01:04:57.220 -47.904755        40.35         25
2023-03-27 01:04:57.430 -47.534750        40.35         25
2023-03-27 01:04:57.638 -47.097472        40.35         25
2023-03-27 01:04:57.846 -47.316111        40.35         25
2023-03-27 01:04:58.059 -47.013380        40.35         25
2023-03-27 01:04:58.276 -46.962925        40.35         25
2023-03-27 01:04:58.438 -46.862014        40.35         25
2023-03-27 01:04:58.646 -46.962925        40.35         25
2023-03-27 01:04:58.854 -46.677012        40.35         25
2023-03-27 01:04:59.063 -46.576101        40.35         25
2023-03-27 01:04:59.271 -46.256551        40.35         25
2023-03-27 01:04:59.480 -45.802454        40.35         25
2023-03-27 01:04:59.688 -45.987457        40.35         25
2023-03-27 01:04:59.896 -46.441554        40.35         25
2023-03-27 01:05:00.097 -46.037912        40.35         25
2023-03-27 01:05:00.306 -46.239733        40.35         25
2023-03-27 01:05:00.520 -46.290188        40.35         25
2023-03-27 01:05:00.727 -45.802454        40.35         25
2023-03-27 01:05:00.936 -46.122004        40.35         25
2023-03-27 01:05:01.144 -45.819273        40.35         25
2023-03-27 01:05:01.353 -45.937002        40.35         25
2023-03-27 01:05:01.560 -46.105186        40.35         25
2023-03-27 01:05:01.769 -46.340644        40.35         25
2023-03-27 01:05:01.982 -47.013380        40.35         25
2023-03-27 01:05:02.202 -46.660193        40.35         25
2023-03-27 01:05:02.362 -46.492009        40.35         25
2023-03-27 01:05:02.565 -46.374280        40.35         25
2023-03-27 01:05:02.777 -46.391099        40.35         25
2023-03-27 01:05:02.986 -46.475191        40.35         25
2023-03-27 01:05:03.193 -46.929288        40.35         25
2023-03-27 01:05:03.403 -46.727467        40.35         25
2023-03-27 01:05:03.611 -46.895651        40.35         25
2023-03-27 01:05:03.818 -46.239733        40.35         25
2023-03-27 01:05:04.018 -46.374280        40.35         25
2023-03-27 01:05:04.230 -46.946106        40.35         25
2023-03-27 01:05:04.443 -46.492009        40.35         25
2023-03-27 01:05:04.652 -46.626556        40.38         25
2023-03-27 01:05:04.860 -46.761104        40.38         25
2023-03-27 01:05:05.068 -45.953820        40.35         25
2023-03-27 01:05:05.276 -45.314721        40.35         25
2023-03-27 01:05:05.485 -45.466086        40.35         25
2023-03-27 01:05:05.691 -45.163355        40.35         25
2023-03-27 01:05:05.909 -44.692440        40.35         25
2023-03-27 01:05:06.125 -44.759713        40.35         25
2023-03-27 01:05:06.286 -44.658803        40.35         25
2023-03-27 01:05:06.494 -45.281084        40.35         25
2023-03-27 01:05:06.700 -45.163355        40.35         25
2023-03-27 01:05:06.926 -45.550178        40.35         25
2023-03-27 01:05:07.134 -45.264265        40.35         25
2023-03-27 01:05:07.341 -45.096081        40.35         25
2023-03-27 01:05:07.535 -45.751999        40.35         25
2023-03-27 01:05:07.739 -46.172459        40.35         25
2023-03-27 01:05:07.939 -45.701544        40.35         25
2023-03-27 01:05:08.153 -45.903365        40.35         25
2023-03-27 01:05:08.367 -45.751999        40.35         25
2023-03-27 01:05:08.575 -46.391099        40.35         25
2023-03-27 01:05:08.783 -46.845196        40.35         25
2023-03-27 01:05:08.992 -46.693830        40.35         25
2023-03-27 01:05:09.200 -47.013380        40.35         25
2023-03-27 01:05:09.408 -46.946106        40.35         25
2023-03-27 01:05:09.616 -46.794741        40.35         25
2023-03-27 01:05:09.832 -46.492009        40.35         25
2023-03-27 01:05:10.000 -46.979743        40.38         25
2023-03-27 01:05:10.208 -47.047017        40.38         25
2023-03-27 01:05:10.417 -47.198382        40.35         25
2023-03-27 01:05:10.625 -47.248837        40.35         25
2023-03-27 01:05:10.832 -47.063835        40.35         25
2023-03-27 01:05:11.040 -46.777922        40.35         25
2023-03-27 01:05:11.248 -46.895651        40.35         25
2023-03-27 01:05:11.457 -46.693830        40.35         25
2023-03-27 01:05:11.662 -46.138823        40.35         25
2023-03-27 01:05:11.861 -46.441554        40.35         25
2023-03-27 01:05:12.074 -46.492009        40.35         25
2023-03-27 01:05:12.290 -46.172459        40.35         25
2023-03-27 01:05:12.496 -45.600634        40.35         25
2023-03-27 01:05:12.706 -45.398813        40.35         25
2023-03-27 01:05:12.914 -45.516542        40.35         25
2023-03-27 01:05:13.123 -45.651089        40.35         25
2023-03-27 01:05:13.330 -44.826987        40.38         25
2023-03-27 01:05:13.537 -44.709258        40.35         25
2023-03-27 01:05:13.751 -43.801064        40.35         25
2023-03-27 01:05:13.971 -43.464696        40.35         25
2023-03-27 01:05:14.131 -43.246057        40.35         25
2023-03-27 01:05:14.340 -42.960144        40.35         25
2023-03-27 01:05:14.548 -43.801064        40.35         25
2023-03-27 01:05:14.755 -43.784246        40.38         25
2023-03-27 01:05:14.964 -44.002885        40.35         25
2023-03-27 01:05:15.172 -44.372890        40.35         25
2023-03-27 01:05:15.379 -44.356071        40.38         25
2023-03-27 01:05:15.584 -43.986067        40.38         25
2023-03-27 01:05:15.781 -44.423345        40.38         25
2023-03-27 01:05:15.995 -44.541074        40.38         25
2023-03-27 01:05:16.211 -44.826987        40.38         25
2023-03-27 01:05:16.421 -44.271979        40.35         25
2023-03-27 01:05:16.630 -45.028808        40.35         25
2023-03-27 01:05:16.838 -44.625166        40.38         25
2023-03-27 01:05:17.045 -44.271979        40.35         25
2023-03-27 01:05:17.270 -44.995171        40.38         25
2023-03-27 01:05:17.478 -44.927897        40.38         25
2023-03-27 01:05:17.685 -45.180173        40.35         25
2023-03-27 01:05:17.892 -45.213810        40.38         25
2023-03-27 01:05:18.055 -44.944716        40.38         25
2023-03-27 01:05:18.262 -44.658803        40.35         25
2023-03-27 01:05:18.472 -44.238343        40.38         25
2023-03-27 01:05:18.680 -43.649698        40.38         25
2023-03-27 01:05:18.888 -43.178783        40.38         25
