               data_ora        rad  temperatura elevazione
2023-04-07 23:32:11.827 -16.778107        40.35         20
2023-04-07 23:32:12.038 -16.525817        40.35         20
2023-04-07 23:32:12.261 -16.441720        40.35         20
2023-04-07 23:32:12.455 -16.559455        40.35         20
2023-04-07 23:32:12.661 -16.424900        40.35         20
2023-04-07 23:32:12.871 -16.374442        40.35         20
2023-04-07 23:32:13.079 -16.492178        40.35         20
2023-04-07 23:32:13.287 -16.542636        40.35         20
2023-04-07 23:32:13.463 -16.475358        40.35         20
2023-04-07 23:32:13.671 -16.492178        40.35         20
2023-04-07 23:32:13.880 -16.492178        40.35         20
2023-04-07 23:32:14.087 -16.441720        40.35         20
2023-04-07 23:32:14.296 -16.626733        40.35         20
2023-04-07 23:32:14.504 -16.660372        40.35         20
2023-04-07 23:32:14.706 -16.593094        40.35         20
2023-04-07 23:32:14.905 -16.542636        40.35         20
2023-04-07 23:32:15.113 -16.710830        40.35         20
2023-04-07 23:32:15.321 -16.677191        40.35         20
2023-04-07 23:32:15.529 -16.492178        40.35         20
2023-04-07 23:32:15.747 -16.559455        40.35         20
2023-04-07 23:32:15.961 -16.912662        40.35         20
2023-04-07 23:32:16.170 -16.828566        40.35         20
2023-04-07 23:32:16.377 -17.047218        40.35         20
2023-04-07 23:32:16.585 -16.794927        40.35         20
2023-04-07 23:32:16.794 -16.845385        40.35         20
2023-04-07 23:32:17.002 -16.677191        40.35         20
2023-04-07 23:32:17.210 -16.609913        40.35         20
2023-04-07 23:32:17.386 -16.492178        40.35         20
2023-04-07 23:32:17.594 -16.408081        40.35         20
2023-04-07 23:32:17.803 -16.492178        40.35         20
2023-04-07 23:32:18.010 -16.761288        40.35         20
2023-04-07 23:32:18.219 -16.744469        40.35         20
2023-04-07 23:32:18.426 -16.862204        40.35         20
2023-04-07 23:32:18.625 -16.761288        40.35         20
2023-04-07 23:32:18.828 -16.794927        40.35         20
2023-04-07 23:32:19.035 -16.979940        40.32         20
2023-04-07 23:32:19.244 -16.828566        40.32         20
2023-04-07 23:32:19.452 -16.424900        40.32         20
2023-04-07 23:32:19.666 -16.609913        40.32         20
2023-04-07 23:32:19.885 -16.744469        40.32         20
2023-04-07 23:32:20.093 -16.660372        40.32         20
2023-04-07 23:32:20.302 -16.845385        40.32         20
2023-04-07 23:32:20.510 -16.710830        40.32         20
2023-04-07 23:32:20.718 -16.727649        40.32         20
2023-04-07 23:32:20.926 -16.996759        40.32         20
2023-04-07 23:32:21.134 -16.694010        40.32         20
2023-04-07 23:32:21.310 -16.677191        40.32         20
2023-04-07 23:32:21.519 -16.895843        40.35         20
2023-04-07 23:32:21.727 -16.677191        40.32         20
2023-04-07 23:32:21.935 -16.811746        40.32         20
2023-04-07 23:32:22.159 -16.727649        40.32         20
2023-04-07 23:32:22.351 -16.576275        40.32         20
2023-04-07 23:32:22.558 -16.694010        40.32         20
2023-04-07 23:32:22.752 -16.761288        40.32         20
2023-04-07 23:32:22.960 -16.710830        40.32         20
2023-04-07 23:32:23.168 -16.761288        40.32         20
2023-04-07 23:32:23.376 -16.794927        40.32         20
2023-04-07 23:32:23.584 -16.744469        40.32         20
2023-04-07 23:32:23.804 -17.013579        40.32         20
2023-04-07 23:32:24.017 -16.862204        40.32         20
2023-04-07 23:32:24.225 -16.845385        40.32         20
2023-04-07 23:32:24.433 -16.979940        40.32         20
2023-04-07 23:32:24.641 -16.559455        40.32         20
2023-04-07 23:32:24.850 -17.114495        40.32         20
2023-04-07 23:32:25.058 -16.946301        40.32         20
2023-04-07 23:32:25.234 -16.895843        40.32         20
2023-04-07 23:32:25.442 -17.030398        40.32         20
2023-04-07 23:32:25.650 -17.097676        40.32         20
2023-04-07 23:32:25.858 -16.912662        40.32         20
2023-04-07 23:32:26.065 -16.895843        40.32         20
2023-04-07 23:32:26.269 -16.828566        40.32         20
2023-04-07 23:32:26.467 -16.660372        40.32         20
2023-04-07 23:32:26.674 -17.030398        40.32         20
2023-04-07 23:32:26.884 -17.232231        40.32         20
2023-04-07 23:32:27.092 -17.064037        40.32         20
2023-04-07 23:32:27.300 -17.316328        40.32         20
2023-04-07 23:32:27.508 -16.879024        40.35         20
2023-04-07 23:32:27.716 -16.929482        40.35         20
2023-04-07 23:32:27.938 -17.131314        40.35         20
2023-04-07 23:32:28.149 -16.710830        40.35         20
2023-04-07 23:32:28.357 -16.895843        40.35         20
2023-04-07 23:32:28.565 -16.811746        40.35         20
2023-04-07 23:32:28.773 -16.778107        40.35         20
2023-04-07 23:32:28.982 -16.744469        40.35         20
2023-04-07 23:32:29.158 -16.963121        40.32         20
2023-04-07 23:32:29.366 -16.845385        40.35         20
2023-04-07 23:32:29.574 -16.744469        40.35         20
2023-04-07 23:32:29.782 -16.794927        40.35         20
2023-04-07 23:32:29.990 -16.761288        40.35         20
2023-04-07 23:32:30.189 -16.963121        40.35         20
2023-04-07 23:32:30.391 -16.626733        40.35         20
2023-04-07 23:32:30.598 -16.912662        40.32         20
2023-04-07 23:32:30.807 -16.710830        40.35         20
2023-04-07 23:32:31.015 -16.862204        40.35         20
2023-04-07 23:32:31.223 -16.710830        40.32         20
2023-04-07 23:32:31.432 -16.710830        40.32         20
2023-04-07 23:32:31.639 -16.710830        40.32         20
2023-04-07 23:32:31.855 -16.778107        40.32         20
2023-04-07 23:32:32.070 -16.593094        40.32         20
2023-04-07 23:32:32.280 -16.660372        40.32         20
2023-04-07 23:32:32.487 -16.727649        40.32         20
2023-04-07 23:32:32.696 -16.727649        40.32         20
2023-04-07 23:32:32.904 -16.609913        40.32         20
2023-04-07 23:32:33.113 -16.744469        40.32         20
2023-04-07 23:32:33.289 -16.576275        40.35         20
2023-04-07 23:32:33.497 -16.879024        40.35         20
2023-04-07 23:32:33.705 -16.811746        40.35         20
2023-04-07 23:32:33.910 -16.727649        40.35         20
2023-04-07 23:32:34.110 -16.542636        40.35         20
2023-04-07 23:32:34.314 -16.744469        40.35         20
2023-04-07 23:32:34.522 -16.643552        40.35         20
2023-04-07 23:32:34.729 -16.307165        40.35         20
2023-04-07 23:32:34.939 -16.492178        40.35         20
2023-04-07 23:32:35.146 -16.357623        40.35         20
2023-04-07 23:32:35.355 -16.761288        40.35         20
2023-04-07 23:32:35.563 -16.475358        40.35         20
2023-04-07 23:32:35.776 -16.340803        40.35         20
2023-04-07 23:32:35.993 -16.694010        40.35         20
2023-04-07 23:32:36.204 -16.458539        40.35         20
2023-04-07 23:32:36.412 -16.424900        40.35         20
2023-04-07 23:32:36.620 -16.677191        40.35         20
2023-04-07 23:32:36.829 -16.694010        40.35         20
2023-04-07 23:32:37.036 -16.492178        40.35         20
2023-04-07 23:32:37.213 -16.912662        40.35         20
2023-04-07 23:32:37.421 -16.778107        40.35         20
2023-04-07 23:32:37.628 -17.097676        40.35         20
2023-04-07 23:32:37.833 -16.643552        40.35         20
2023-04-07 23:32:38.029 -16.660372        40.35         20
2023-04-07 23:32:38.238 -16.778107        40.35         20
2023-04-07 23:32:38.446 -16.677191        40.35         20
2023-04-07 23:32:38.653 -16.609913        40.35         20
2023-04-07 23:32:38.861 -16.424900        40.35         20
2023-04-07 23:32:39.070 -16.088512        40.35         20
2023-04-07 23:32:39.278 -16.273526        40.35         20
2023-04-07 23:32:39.487 -16.105332        40.35         20
2023-04-07 23:32:39.695 -15.937138        40.35         20
2023-04-07 23:32:39.913 -15.970777        40.35         20
2023-04-07 23:32:40.128 -15.886680        40.35         20
2023-04-07 23:32:40.335 -16.189429        40.35         20
2023-04-07 23:32:40.543 -15.920319        40.35         20
2023-04-07 23:32:40.752 -15.953957        40.35         20
2023-04-07 23:32:40.960 -16.105332        40.35         20
2023-04-07 23:32:41.136 -16.374442        40.35         20
2023-04-07 23:32:41.344 -16.122151        40.35         20
2023-04-07 23:32:41.553 -16.458539        40.35         20
2023-04-07 23:32:41.754 -16.340803        40.35         20
2023-04-07 23:32:41.953 -16.441720        40.35         20
2023-04-07 23:32:42.161 -16.542636        40.35         20
2023-04-07 23:32:42.369 -16.660372        40.35         20
2023-04-07 23:32:42.578 -16.660372        40.35         20
2023-04-07 23:32:42.786 -16.626733        40.35         20
2023-04-07 23:32:42.994 -16.912662        40.35         20
2023-04-07 23:32:43.201 -16.576275        40.35         20
2023-04-07 23:32:43.410 -16.643552        40.35         20
2023-04-07 23:32:43.619 -16.761288        40.35         20
2023-04-07 23:32:43.831 -16.778107        40.35         20
2023-04-07 23:32:44.049 -16.694010        40.35         20
2023-04-07 23:32:44.259 -16.492178        40.35         20
2023-04-07 23:32:44.468 -16.374442        40.35         20
2023-04-07 23:32:44.675 -16.525817        40.35         20
2023-04-07 23:32:44.884 -16.458539        40.35         20
2023-04-07 23:32:45.060 -16.223068        40.35         20
2023-04-07 23:32:45.268 -16.223068        40.35         20
2023-04-07 23:32:45.476 -15.937138        40.35         20
2023-04-07 23:32:45.677 -16.038054        40.35         20
2023-04-07 23:32:45.876 -15.836222        40.35         20
2023-04-07 23:32:46.084 -15.701667        40.35         20
2023-04-07 23:32:46.292 -15.668028        40.35         20
2023-04-07 23:32:46.500 -15.567112        40.35         20
2023-04-07 23:32:46.708 -15.398918        40.35         20
2023-04-07 23:32:46.917 -15.583931        40.35         20
2023-04-07 23:32:47.125 -15.499834        40.35         20
2023-04-07 23:32:47.333 -15.768944        40.35         20
2023-04-07 23:32:47.541 -15.768944        40.35         20
2023-04-07 23:32:47.750 -15.819402        40.35         20
2023-04-07 23:32:47.969 -16.155790        40.35         20
2023-04-07 23:32:48.181 -15.953957        40.35         20
2023-04-07 23:32:48.406 -16.256706        40.35         20
2023-04-07 23:32:48.614 -16.408081        40.35         20
2023-04-07 23:32:48.806 -16.475358        40.35         20
2023-04-07 23:32:48.983 -16.408081        40.35         20
2023-04-07 23:32:49.191 -16.778107        40.35         20
2023-04-07 23:32:49.398 -16.929482        40.35         20
2023-04-07 23:32:49.597 -16.912662        40.35         20
2023-04-07 23:32:49.800 -16.963121        40.35         20
2023-04-07 23:32:50.008 -16.811746        40.35         20
2023-04-07 23:32:50.216 -16.794927        40.35         20
2023-04-07 23:32:50.424 -16.677191        40.35         20
2023-04-07 23:32:50.633 -16.727649        40.35         20
2023-04-07 23:32:50.839 -16.424900        40.35         20
2023-04-07 23:32:51.048 -16.256706        40.35         20
2023-04-07 23:32:51.257 -15.987596        40.35         20
2023-04-07 23:32:51.464 -15.920319        40.35         20
2023-04-07 23:32:51.673 -15.853041        40.35         20
2023-04-07 23:32:51.886 -15.752125        40.35         20
2023-04-07 23:32:52.103 -15.836222        40.35         20
2023-04-07 23:32:52.314 -15.785764        40.35         20
2023-04-07 23:32:52.523 -15.499834        40.35         20
2023-04-07 23:32:52.731 -15.567112        40.35         20
2023-04-07 23:32:52.905 -15.600750        40.35         20
2023-04-07 23:32:53.115 -15.701667        40.35         20
2023-04-07 23:32:53.318 -15.634389        40.35         20
2023-04-07 23:32:53.518 -15.903499        40.35         20
2023-04-07 23:32:53.722 -15.937138        40.35         20
2023-04-07 23:32:53.932 -15.869860        40.35         20
2023-04-07 23:32:54.140 -16.206248        40.35         20
2023-04-07 23:32:54.348 -16.374442        40.35         20
2023-04-07 23:32:54.555 -16.492178        40.35         20
2023-04-07 23:32:54.764 -16.542636        40.35         20
2023-04-07 23:32:54.973 -16.946301        40.35         20
2023-04-07 23:32:55.181 -17.030398        40.35         20
2023-04-07 23:32:55.389 -17.013579        40.35         20
2023-04-07 23:32:55.596 -16.929482        40.35         20
2023-04-07 23:32:55.806 -17.215411        40.35         20
2023-04-07 23:32:56.019 -17.181773        40.35         20
2023-04-07 23:32:56.236 -17.097676        40.35         20
2023-04-07 23:32:56.446 -17.097676        40.35         20
2023-04-07 23:32:56.655 -17.047218        40.35         20
2023-04-07 23:32:56.863 -16.778107        40.35         20
2023-04-07 23:32:57.039 -16.879024        40.35         20
2023-04-07 23:32:57.240 -16.626733        40.35         20
2023-04-07 23:32:57.439 -16.710830        40.35         20
2023-04-07 23:32:57.647 -16.761288        40.35         20
2023-04-07 23:32:57.854 -16.609913        40.35         20
2023-04-07 23:32:58.079 -16.559455        40.35         20
2023-04-07 23:32:58.272 -16.929482        40.35         20
2023-04-07 23:32:58.479 -16.609913        40.35         20
2023-04-07 23:32:58.687 -16.710830        40.35         20
2023-04-07 23:32:58.896 -16.879024        40.35         20
2023-04-07 23:32:59.104 -16.761288        40.35         20
2023-04-07 23:32:59.312 -16.996759        40.35         20
2023-04-07 23:32:59.521 -16.996759        40.35         20
2023-04-07 23:32:59.729 -17.232231        40.35         20
2023-04-07 23:32:59.936 -17.064037        40.35         20
2023-04-07 23:33:00.154 -17.148134        40.35         20
2023-04-07 23:33:00.369 -17.232231        40.35         20
2023-04-07 23:33:00.577 -16.979940        40.35         20
2023-04-07 23:33:00.785 -16.895843        40.35         20
2023-04-07 23:33:00.961 -16.963121        40.35         20
2023-04-07 23:33:01.162 -16.895843        40.32         20
2023-04-07 23:33:01.361 -16.542636        40.35         20
2023-04-07 23:33:01.570 -16.694010        40.35         20
2023-04-07 23:33:01.778 -16.559455        40.35         20
2023-04-07 23:33:01.986 -16.408081        40.35         20
